"municipality","party","in_2012","in_2016","soc_spend","margin","treat"
3214,"center",43.7327146588359,36.8273798597511,36.5872494119685,1.08846774674021,1
3215,"left",30.9672125335783,37.8563730034512,39.2740319587756,-12.0776800182648,0
3215,"right",43.0448925518431,37.0981857681181,39.91979586659,12.0776800182648,1
3216,"right",37.7244861738291,37.359276721254,36.5737605572212,-7.24582266993821,0
3216,"center",44.9703088437673,39.0158074500505,36.2965645000804,7.24582266993821,1
3217,"left",42.5317467120476,48.0882039095741,46.9161019660532,7.13292723172344,1
3217,"right",35.3988194803242,33.459119793959,32.5462664719671,-7.13292723172344,0
3218,"center",40.4094668186735,36.3974331261124,36.9188193255104,4.3476401839871,1
3218,"left",36.0618266346864,36.8527991324663,38.4865483350586,-4.3476401839871,0
3219,"right",42.8424261615146,42.3945233458653,34.7692908965982,-1.42631628667004,0
3219,"left",44.2687424481846,48.5383483138867,45.4434170387685,1.42631628667004,1
3220,"center",30.8587617671583,NA,NA,-8.10609782696702,0
3220,"right",38.9648595941253,27.6580327574629,23.4635952941608,8.10609782696702,1
3221,"right",32.5997453334276,42.1317413742654,31.2137232967652,-8.56651584617794,0
3221,"left",41.1662611796055,48.2924721878953,48.1244712276384,8.56651584617794,1
3222,"left",43.2225678639952,49.4287306908518,48.6831766820978,0.177911402424797,1
3222,"right",43.0446564615704,33.6165388538502,36.201740716584,-0.177911402424797,0
3223,"right",31.4689085644204,35.7720120833255,39.0984331967775,-11.5283199038822,0
3223,"center",42.9972284683026,36.5298939053901,38.9281419396866,11.5283199038822,1
3224,"left",37.2016414138488,35.4795753362123,35.0437227485236,-3.66912461584434,0
3224,"center",40.8707660296932,39.5704662287608,36.8167410441674,3.66912461584434,1
3225,"left",42.4440292641521,49.1824510646984,46.7265787662473,1.23611211776733,1
3225,"center",41.2079171463847,34.2410100428388,39.5542339896783,-1.23611211776733,0
3226,"center",33.5275546798948,NA,NA,-0.291712947655469,0
3226,"left",33.8192676275503,15.2013099095784,12.8393233250827,0.291712947655469,1
3227,"right",41.154425740242,36.6648776619695,39.1840351442806,11.1389223800506,1
3227,"center",30.0155033601914,35.4123079311103,38.9936562546063,-11.1389223800506,0
3228,"center",33.4528453939129,31.6768002789468,40.4363545123488,-6.63564300513826,0
3228,"left",40.0884883990511,49.1018076566979,46.2189945520367,6.63564300513826,1
3229,"right",35.2681183512323,37.0512084197253,36.681721676141,0.86578325019218,1
3229,"left",34.4023351010401,25.7567590242252,28.1325593194924,-0.86578325019218,0
3230,"right",37.2039343288634,38.5422280733474,35.8945943939034,-5.0349352194462,0
3230,"center",42.2388695483096,36.1209693015553,37.1500297146849,5.0349352194462,1
3231,"right",35.3011696971953,36.0779129201546,39.628567857435,-3.99624790996313,0
3231,"center",39.2974176071584,36.4240965561476,37.0389324612916,3.99624790996313,1
3232,"right",38.4221129002981,38.8335970218759,38.9733208832331,7.20562215428799,1
3232,"left",31.2164907460101,35.5543578148354,35.051429636078,-7.20562215428799,0
3233,"right",38.6013622465543,35.2814315259457,35.8284767100122,-4.90997296641581,0
3233,"center",43.5113352129702,37.2345223568846,39.2405212437734,4.90997296641581,1
3234,"left",40.3865708992817,48.7449153990019,49.8208698898088,4.1945478413254,1
3234,"center",36.1920230579562,39.816723396536,41.9730267650448,-4.1945478413254,0
3235,"center",34.5942513097543,39.6217298922129,44.8111371668056,-2.42822638247162,0
3235,"left",37.0224776922259,45.5632929177955,46.3204411743209,2.42822638247162,1
3236,"center",39.9385942553636,37.8067921206821,38.627806204604,1.7250633391086,1
3236,"left",38.213530916255,39.7908837499563,39.7630844870582,-1.7250633391086,0
3237,"center",39.9421353964135,39.7356732841581,37.9791578045115,-4.86120517831296,0
3237,"right",44.8033405747265,38.5260230000131,35.6653077737428,4.86120517831296,1
3238,"right",32.9840938781854,NA,NA,-2.82689245301299,0
3238,"center",35.8109863311984,26.1113540502265,23.6962294811383,2.82689245301299,1
3239,"left",36.3645841798279,46.4519395050593,49.4787502649706,4.09037088160403,1
3239,"center",32.2742132982239,44.1185265495442,36.0651755244471,-4.09037088160403,0
3240,"right",31.5314889536239,36.2807973125018,35.5006064393092,-9.47930124937557,0
3240,"center",41.0107902029995,39.4286010565702,37.1153207321186,9.47930124937557,1
3241,"right",43.0806481128093,36.0249599313829,35.6271573738195,0.117776971310377,1
3241,"center",42.9628711414989,38.9329910627566,35.7227602310013,-0.117776971310377,0
3242,"left",30.4659006593283,38.2873942458536,36.5425308595877,-9.87920682644472,0
3242,"center",40.345107485773,39.5068110595457,37.8440196474548,9.87920682644472,1
3243,"center",37.3884419223759,40.8729092394933,33.9242444620468,-6.46231358754449,0
3243,"left",43.8507555099204,49.9756424268708,48.9914245402906,6.46231358754449,1
3244,"center",38.1720073835459,39.4328199245501,35.5590152577497,6.87559920130298,1
3244,"right",31.2964081822429,21.0548412462231,24.6692872408312,-6.87559920130298,0
3245,"center",31.6907360544428,35.1571813574992,37.2180278622545,-5.66266143345274,0
3245,"right",37.3533974878956,29.0891355730128,26.3114918651991,5.66266143345274,1
3246,"left",33.9045148808509,48.0503764108289,48.407604903914,0.147932984400541,1
3246,"right",33.7565818964504,37.8999681007117,34.5924261026084,-0.147932984400541,0
3247,"right",32.4884879880119,31.4858057298698,43.1232855110429,-9.53423652914353,0
3247,"left",42.0227245171554,46.7371080303565,45.4825146892108,9.53423652914353,1
3248,"left",34.314342609141,35.0233642279636,39.2530509468634,-2.44506453280337,0
3248,"right",36.7594071419444,38.2872941333335,37.7617190591991,2.44506453280337,1
3249,"right",34.0098597784527,35.0180836650543,44.4414494326338,-0.243018183391541,0
3249,"left",34.2528779618442,18.8964396691881,7.75196473812684,0.243018183391541,1
3250,"center",34.3134052224923,35.6400119012687,39.6794635243714,0.0434954254887998,1
3250,"right",34.2699097970035,25.6901988352183,21.9088153913617,-0.0434954254887998,0
3251,"left",32.5970310147386,39.4366124621592,35.1898459321819,-2.59118062094785,0
3251,"center",35.1882116356865,36.5294642804656,39.2583722481504,2.59118062094785,1
3252,"center",33.6343497934286,36.9628954527434,39.895729587879,-0.701428314205259,0
3252,"right",34.3357781076338,39.9571555538569,38.4319710580166,0.701428314205259,1
3253,"center",32.9566644667648,39.0828972426243,39.4512240367476,-1.1605220369529,0
3253,"right",34.1171865037177,36.6467406693846,39.0837382723112,1.1605220369529,1
3254,"left",35.4626083828043,47.2519659728277,46.6270920238458,2.71840362809598,1
3254,"right",32.7442047547083,19.2519805601332,11.640249452088,-2.71840362809598,0
3255,"right",33.8344416534528,36.9085533008911,35.2585822727997,-10.2381513523869,0
3255,"center",44.0725930058397,35.2405485638883,39.0647259145044,10.2381513523869,1
3256,"right",38.1538309820462,39.8942795686889,35.2268994925544,-1.48732684669085,0
3256,"center",39.6411578287371,37.8481052839197,39.5865629776381,1.48732684669085,1
3257,"right",36.3892111438327,38.424841856584,41.5427700192668,-0.396464131772518,0
3257,"left",36.7856752756052,46.1547833390068,48.2880337000825,0.396464131772518,1
3258,"center",35.0625224236865,35.3993651713245,36.3744579255581,1.42027545371093,1
3258,"left",33.6422469699755,24.8320579715073,26.9746470928658,-1.42027545371093,0
3259,"center",42.9103976022452,39.7779914317653,39.4098380452488,0.51000650273636,1
3259,"right",42.4003910995089,36.6506326349918,37.0168262615334,-0.51000650273636,0
3260,"left",31.3931090687402,39.5619981049094,38.7821713590529,-10.4568477510475,0
3260,"right",41.8499568197876,36.1995117960032,38.6171671818011,10.4568477510475,1
3261,"right",41.3887473824434,36.5942474477924,39.8977019346785,1.33035815320909,1
3261,"left",40.0583892292343,35.5422479857225,35.0820039142855,-1.33035815320909,0
3262,"right",31.5161978756078,NA,NA,-6.6465711442288,0
3262,"center",38.1627690198366,25.3627575887367,26.1423719942104,6.6465711442288,1
3263,"left",42.8208136057947,46.5749971114565,46.3576030207332,11.3606015208643,1
3263,"center",31.4602120849304,36.9011640106328,31.4905804963782,-11.3606015208643,0
3264,"right",39.1235543740913,35.2072340412997,38.033766822191,7.51739498460665,1
3264,"center",31.6061593894847,38.148200341966,37.9742106981575,-7.51739498460665,0
3265,"right",30.7596388366073,37.6558611518703,37.7589332708158,-12.1528357907664,0
3265,"center",42.9124746273737,35.82246744656,38.6192567727994,12.1528357907664,1
3266,"left",43.917071535252,48.8338940381072,47.3846249398775,0.321367217693478,1
3266,"right",43.5957043175586,36.2041345001198,32.0532463910058,-0.321367217693478,0
3267,"right",40.1476262323558,39.1533880343195,38.6868676240556,4.31154746096581,1
3267,"left",35.83607877139,38.6514290317427,37.008836271707,-4.31154746096581,0
3268,"right",32.4414126214106,37.9240613151342,39.7156912402716,-5.46900129178539,0
3268,"center",37.910413913196,36.6981741285417,39.0541553939693,5.46900129178539,1
3269,"center",30.6128399935551,37.7607206301764,36.942671375582,-11.1884861032013,0
3269,"right",41.8013260967564,39.2654572322499,35.0332953908946,11.1884861032013,1
3270,"right",33.5782703000586,33.7694927174598,40.716976035852,-0.376531269866973,0
3270,"left",33.9548015699256,20.2098213394638,11.7356676838826,0.376531269866973,1
3271,"right",37.7889957278967,39.886919148732,31.3907711091451,-2.95770967612043,0
3271,"left",40.7467054040171,45.4824664071202,47.1466566622257,2.95770967612043,1
3272,"right",33.0906550807413,38.3277096906677,44.2301351125352,-3.6946635437198,0
3272,"left",36.7853186244611,16.4891288669314,9.94092548592016,3.6946635437198,1
3273,"right",41.2854124512523,35.1445764116943,38.6584418895654,10.8013504953124,1
3273,"left",30.48406195594,36.9620285311248,37.1564084605779,-10.8013504953124,0
3274,"left",43.332613601815,49.9940549535677,45.1628153515048,8.09545654454269,1
3274,"right",35.2371570572723,39.27677444648,42.3021289072931,-8.09545654454269,0
3275,"right",42.8293896198738,39.0893308247905,36.9522447674535,5.30174452112988,1
3275,"center",37.527645098744,39.1179110493977,39.0466590749566,-5.30174452112988,0
3276,"center",31.8683726806194,33.9142041332088,43.2984765018336,-7.59378544287756,0
3276,"left",39.4621581234969,46.7411785351578,45.2185800904408,7.59378544287756,1
3277,"right",39.501906002406,32.8173521952704,32.9362179473974,-0.368661334505305,0
3277,"left",39.8705673369113,45.3004323365167,45.2069822675548,0.368661334505305,1
3278,"right",34.1945538413711,43.7514443998225,31.8111262982711,-0.718401684425771,0
3278,"left",34.9129555257969,10.7573488738853,18.3760992833413,0.718401684425771,1
3279,"right",33.7790376262274,NA,NA,-1.45764981978573,0
3279,"center",35.2366874460131,26.7660120863002,23.1265110918321,1.45764981978573,1
3280,"right",30.7314205972943,39.2791522678453,35.3175138263032,-10.5927671247628,0
3280,"center",41.3241877220571,38.3807444875129,37.2797829878982,10.5927671247628,1
3281,"left",38.5437941062264,39.321564930724,39.4182176189497,-4.80144075234421,0
3281,"right",43.3452348585706,37.8251678310335,38.2504926121328,4.80144075234421,1
3282,"right",35.2814131008927,34.1149951256812,42.1352155227214,-2.46876794029959,0
3282,"left",37.7501810411923,46.3771484151948,49.240149090765,2.46876794029959,1
3283,"center",38.9780707180034,38.830932212295,39.6290100761689,3.33566426765174,1
3283,"left",35.6424064503517,36.0364390932955,38.9301993406843,-3.33566426765174,0
3284,"left",43.7283276231028,48.1544074602425,46.2821352994069,2.56691602058709,1
3284,"right",41.1614116025157,35.4608644172549,33.2513362062164,-2.56691602058709,0
3285,"right",37.8091267473064,35.9975980466697,38.2405189599376,2.22014132654294,1
3285,"left",35.5889854207635,37.9878641094547,39.4745268602856,-2.22014132654294,0
3286,"left",35.3782614693046,48.4742132457905,48.4868430148344,2.41033816942945,1
3286,"right",32.9679232998751,12.1946865352802,7.72503377613612,-2.41033816942945,0
3287,"center",34.3746533081867,38.7146672620438,38.0323704108596,-8.58181856805459,0
3287,"left",42.9564718762413,46.9380355079193,46.8263031670358,8.58181856805459,1
3288,"left",43.9465504407417,46.6569297527894,47.0157901896164,5.34665771992877,1
3288,"center",38.5998927208129,41.6003461112268,37.9338311022148,-5.34665771992877,0
3289,"center",38.4243465517648,38.6799528810661,36.1498641083017,7.62447795830667,1
3289,"left",30.7998685934581,23.3642496005632,24.4136818114202,-7.62447795830667,0
3290,"center",38.8850486744195,34.5411120415665,42.6151264254004,-2.27635747287422,0
3290,"left",41.1614061472937,49.7241213452071,45.6647606636398,2.27635747287422,1
3291,"left",42.9209436639212,48.9939280238468,49.2500540416222,2.84191072219983,1
3291,"center",40.0790329417214,31.4981551147066,37.2196789430454,-2.84191072219983,0
3292,"left",36.578250877792,39.1249658062588,36.8802560062613,-5.59445882448927,0
3292,"center",42.1727097022813,36.4124679763336,35.7681060023606,5.59445882448927,1
3293,"center",42.4366519460455,37.4375039408915,36.1111288354732,2.30694600613788,1
3293,"right",40.1297059399076,36.9421218754724,36.3896307931282,-2.30694600613788,0
3294,"right",34.6620086836629,35.7651579147205,36.9158106227405,-6.90582640701905,0
3294,"center",41.5678350906819,38.4078848187346,36.8238381436095,6.90582640701905,1
3295,"right",37.0161929551978,37.1111594862305,37.7332598075736,5.52346436306834,1
3295,"left",31.4927285921294,37.2128457436338,38.498866118025,-5.52346436306834,0
3296,"center",36.4378097362351,39.1433837439399,39.73419027403,-2.10641309036873,0
3296,"right",38.5442228266038,37.9030657012481,37.2572770540137,2.10641309036873,1
3297,"center",37.936622769339,35.1416324451566,36.9716894475278,-2.91104396805167,0
3297,"right",40.8476667373907,36.8411602103151,38.2009951747023,2.91104396805167,1
3298,"left",30.1652198284864,39.9940889165737,38.3223543316126,-10.5571122723632,0
3298,"center",40.7223321008496,36.500416174531,39.6734403038863,10.5571122723632,1
3299,"right",33.2404574321117,34.0039471341297,37.0349237411283,-9.04125724802725,0
3299,"left",42.281714680139,48.6640856065787,48.5615838353988,9.04125724802725,1
3300,"center",32.7072989707813,37.5085792993195,38.0928411125205,-5.7898613170255,0
3300,"right",38.4971602878068,35.1083006092813,35.7146315695718,5.7898613170255,1
3301,"center",35.0070057506673,37.3540954920463,35.7984269631561,0.617521097883582,1
3301,"right",34.3894846527837,36.3135852001142,37.7719514770433,-0.617521097883582,0
3302,"left",43.0072902096435,49.4328003947157,45.1470995577984,10.6758317328058,1
3302,"center",32.3314584768377,33.5042344382964,42.9177668993361,-10.6758317328058,0
3303,"center",32.3023503343575,NA,NA,-3.3246065385174,0
3303,"left",35.6269568728749,15.8222123528831,15.4556818113197,3.3246065385174,1
3304,"right",33.8287483190652,36.8544606361538,33.2802825756371,-4.00302010006271,0
3304,"left",37.8317684191279,47.800897504203,49.1822943929583,4.00302010006271,1
3305,"center",37.0302544429433,37.2723300557118,38.0144022987224,3.61819861689582,1
3305,"right",33.4120558260474,37.0592466625385,39.5308388350531,-3.61819861689582,0
3306,"center",37.2112239757553,37.9724052443635,38.2410436391365,-2.18268008320592,0
3306,"right",39.3939040589612,39.647550691152,37.3117749823723,2.18268008320592,1
3307,"center",35.3148389712442,36.9288813509047,36.1810128681827,2.00474155601114,1
3307,"left",33.310097415233,26.7364376282785,24.3130441848189,-2.00474155601114,0
3308,"right",37.6597619382665,38.9876148942858,35.7213847187813,-4.49580358341336,0
3308,"center",42.1555655216798,39.9275108892471,35.4778611322399,4.49580358341336,1
3309,"center",41.9291628256906,36.673066924559,37.9993853485212,1.22343496768735,1
3309,"left",40.7057278580032,38.4779830358457,36.9240622862708,-1.22343496768735,0
3310,"center",34.9434319033753,39.8665337893181,39.6540208708029,1.36701167095453,1
3310,"left",33.5764202324208,36.8788472318556,35.8775175153278,-1.36701167095453,0
3311,"left",38.3361587917898,46.6158410278149,49.2695118358824,7.07190928631462,1
3311,"center",31.2642495054752,14.6286643776111,9.24980617291294,-7.07190928631462,0
3312,"center",30.466313076904,36.1257786222268,35.8967976481654,-9.64118222356774,0
3312,"right",40.1074953004718,36.5171231597196,39.8419584170915,9.64118222356774,1
3313,"left",37.7166864741594,37.3618793755304,35.7724779599812,-5.8028607617598,0
3313,"center",43.5195472359192,36.9618219533004,36.5757907368243,5.8028607617598,1
3314,"right",32.9324715875555,37.7583541383501,36.4034000167158,-3.49718201556243,0
3314,"center",36.4296536031179,35.6207556801382,37.6135235198308,3.49718201556243,1
3315,"center",44.4491328753065,36.8059333844576,35.8228641748428,4.74643970257603,1
3315,"right",39.7026931727305,36.2194755463861,39.0665267978329,-4.74643970257603,0
3316,"right",39.2240345687605,36.4588403713424,38.0114172410686,3.68938528234139,1
3316,"left",35.5346492864192,38.1335491407663,37.9827043355908,-3.68938528234139,0
3317,"left",38.0511530663352,36.4230109308846,38.7400535226334,-4.62498683715239,0
3317,"right",42.6761399034876,39.9086586991325,35.6017464026809,4.62498683715239,1
3318,"left",44.5659179706126,45.866978521226,49.0236504841596,14.4306762039196,1
3318,"right",30.1352417666931,36.1863910714164,34.5606507924385,-14.4306762039196,0
3319,"left",37.8820402384736,36.7012424464338,37.0127727533691,-4.2739954625722,0
3319,"center",42.1560357010458,35.3794000798371,38.4867135679815,4.2739954625722,1
3320,"center",37.4566762475297,35.993123925291,36.4171922649257,-0.0566654233261943,0
3320,"right",37.5133416708559,39.1634519654326,36.9494114106055,0.0566654233261943,1
3321,"left",43.7841705337632,48.1847709580325,49.8755668406375,5.69962044828571,1
3321,"center",38.0845500854775,41.0251743663102,38.0671558710746,-5.69962044828571,0
3322,"center",38.3583136601374,37.7616226940881,35.0274422543589,-4.43222635542043,0
3322,"right",42.7905400155578,35.4211386013776,38.4140747867059,4.43222635542043,1
3323,"right",39.9029905849602,36.4462484116666,35.7157164940145,-0.842309261206537,0
3323,"center",40.7452998461667,39.8371500556823,38.0861130089033,0.842309261206537,1
3324,"center",37.2365725412965,44.6515111001208,43.264709812589,-2.42772842757404,0
3324,"left",39.6643009688705,48.0038162926212,49.0089029283263,2.42772842757404,1
3325,"left",34.7314097732306,46.172159477137,48.0885551346,0.452782206702977,1
3325,"center",34.2786275665276,16.6488479529507,11.667127331486,-0.452782206702977,0
3326,"left",33.3948814321775,37.8836094506551,35.1958886685316,-1.30250649526715,0
3326,"right",34.6973879274447,22.61500080931,25.4541346547194,1.30250649526715,1
3327,"left",41.3797161786351,45.5996226507705,46.0964127921034,6.45342396455817,1
3327,"center",34.926292214077,43.3426410881802,42.4596628528088,-6.45342396455817,0
3328,"left",37.4935677694157,47.5379018206149,46.7587906972039,5.9465753135737,1
3328,"right",31.546992455842,10.9445300665684,19.3944478977937,-5.9465753135737,0
3329,"center",39.5830985053908,35.4868976981379,39.6268561121542,6.97016342310235,1
3329,"left",32.6129350822885,39.4490198802669,37.9096782300621,-6.97016342310235,0
3330,"left",31.9642829010263,38.3253648877144,38.5392296873033,-10.2943588898052,0
3330,"center",42.2586417908315,37.0296022505499,36.4640617580153,10.2943588898052,1
3331,"center",33.975093208719,38.6217212323099,34.1127713187598,-10.0450728437863,0
3331,"left",44.0201660525054,46.5927057771478,46.3197556487285,10.0450728437863,1
3332,"right",31.0760716942605,37.0434312229045,35.4575983472168,-6.99068731977604,0
3332,"left",38.0667590140365,46.0891116189305,48.5392471647356,6.99068731977604,1
3333,"right",40.9400341229048,39.3443774769548,36.1181472626049,3.45105160376988,1
3333,"center",37.4889825191349,36.4425609412137,37.7227702026721,-3.45105160376988,0
3334,"left",34.2085913184565,NA,NA,-1.49643236887641,0
3334,"right",35.7050236873329,21.9270729424898,29.0558565512765,1.49643236887641,1
3335,"center",38.360338350758,39.3599471810739,38.4191591013223,0.460724275326356,1
3335,"left",37.8996140754316,36.2609459727537,36.7977365246043,-0.460724275326356,0
3336,"center",35.4226695746183,36.8680805852637,42.0401621754281,-4.75098245660774,0
3336,"left",40.1736520312261,46.0842139855959,47.2462989029009,4.75098245660774,1
3337,"right",38.2161443831865,32.0468876468949,40.7757776179351,-4.52671886072494,0
3337,"left",42.7428632439114,46.6837736777961,49.7028790262993,4.52671886072494,1
3338,"right",33.8491872965824,NA,NA,-1.65027906885371,0
3338,"center",35.4994663654361,27.3590870946646,22.8560182952788,1.65027906885371,1
3339,"center",44.1359150747303,36.3883339846507,36.6469125740696,5.24518139893189,1
3339,"left",38.8907336757984,37.9651132109575,36.929367496632,-5.24518139893189,0
3340,"right",37.7678280242253,36.4090178511105,39.1195234714542,-3.99376476067118,0
3340,"center",41.7615927848965,38.9472987689078,39.1531653970014,3.99376476067118,1
3341,"left",40.6268332886975,45.7900394580793,46.8752497911919,1.27895936253481,1
3341,"right",39.3478739261627,33.9614424747415,33.1085671382025,-1.27895936253481,0
3342,"right",38.8709454692435,36.5888692520093,39.0591655019671,8.17910486483015,1
3342,"center",30.6918406044133,37.150602407055,39.5421483786777,-8.17910486483015,0
3343,"center",44.0874150500167,35.5529256246518,35.9109112597071,10.5975085264072,1
3343,"right",33.4899065236095,39.7295979841147,37.7437836525496,-10.5975085264072,0
3344,"right",37.1567372081336,37.9508117795922,37.2441637737211,-6.32269893307239,0
3344,"center",43.479436141206,37.921331054531,37.7427244640421,6.32269893307239,1
3345,"center",38.8144188153092,41.3914749906398,41.9974549137987,-2.17970452853478,0
3345,"left",40.994123343844,45.3044772241265,48.1191011541523,2.17970452853478,1
3346,"center",34.5203195116483,38.0614738864824,35.5539416091051,-0.54773899842985,0
3346,"right",35.0680585100781,37.3469900910277,35.3336629259866,0.54773899842985,1
3347,"right",44.2626947513781,35.5078706901986,35.9387208521366,10.9292865288444,1
3347,"center",33.3334082225338,39.7189152205829,36.5527243714314,-10.9292865288444,0
3348,"left",44.670463912189,47.5158766494133,49.3627752852626,3.18115913425572,1
3348,"center",41.4893047779333,35.7942793192342,43.3392685749568,-3.18115913425572,0
3349,"left",44.1042211116292,48.8675355224404,45.8650968153961,13.3347363048233,1
3349,"right",30.7694848068058,32.2002077298239,44.8456709543243,-13.3347363048233,0
3350,"right",33.1822325591929,44.8794752140529,42.9670266509056,-10.9202309825923,0
3350,"left",44.1024635417853,49.617026183987,46.1674905393738,10.9202309825923,1
3351,"center",39.4070054555777,35.0203127856366,39.4363494799472,8.5916671261657,1
3351,"right",30.815338329412,37.5149475410581,38.7164346978534,-8.5916671261657,0
3352,"left",43.4574265975971,46.8704487406649,49.1608313145116,2.06929519074038,1
3352,"right",41.3881314068567,40.3125344957225,42.4012168929912,-2.06929519074038,0
3353,"center",40.9226377727464,37.2830841480754,36.6548039892223,3.35224403184839,1
3353,"left",37.570393740898,39.8407357477117,37.3053199052811,-3.35224403184839,0
3354,"right",30.0416184752248,37.0456849760376,35.0505613989662,-13.0411523231305,0
3354,"center",43.0827707983553,38.1304812000599,36.8916638090741,13.0411523231305,1
3355,"left",35.7206023880281,47.1310914156493,47.6044853322674,2.75140306563117,1
3355,"center",32.9691993223969,20.7746904820669,18.1095558565576,-2.75140306563117,0
3356,"center",38.6468391283415,38.2723046268802,38.476244348567,2.55513382027857,1
3356,"right",36.091705308063,36.8288698478136,35.1158753596246,-2.55513382027857,0
3357,"right",39.9206983787008,36.665845096577,39.5545967901126,6.56292479485273,1
3357,"center",33.357773583848,37.1603190060705,39.1026972758118,-6.56292479485273,0
3358,"right",39.0051000542007,43.1494022160769,44.8749382407404,-2.86225485499017,0
3358,"left",41.8673549091909,45.5973506602459,49.9854377517477,2.86225485499017,1
3359,"left",38.2999994570855,47.5324604450725,47.9717091424391,0.894718734780326,1
3359,"center",37.4052807223052,37.8979409276508,33.5347834466957,-0.894718734780326,0
3360,"right",40.53983060061,35.4561698145699,37.36151959165,-1.04657615418546,0
3360,"center",41.5864067547955,38.9960135798901,38.0365983583033,1.04657615418546,1
3361,"center",43.8225537620019,35.15329021262,37.5313400360756,12.3882796999533,1
3361,"right",31.4342740620486,37.1885093511082,37.754525502678,-12.3882796999533,0
3362,"center",40.8846994733904,37.9019376204815,36.4744968619198,10.2825478138402,1
3362,"left",30.6021516595501,35.3863843064755,39.7244164231233,-10.2825478138402,0
3363,"center",34.8846841184422,38.3226799382828,38.3429530449212,1.95488267112523,1
3363,"right",32.929801447317,24.4339262088761,24.9571655876935,-1.95488267112523,0
3364,"center",39.7294281888753,38.6232089123223,38.7831666553393,-0.890128018800169,0
3364,"right",40.6195562076755,38.0572032707278,36.259102774784,0.890128018800169,1
3365,"center",34.0076853102073,39.2094512651674,32.5477366526611,-1.87237891950645,0
3365,"left",35.8800642297138,48.4794752043672,46.6656531591434,1.87237891950645,1
3366,"right",39.2601575120352,37.0891717053019,39.6116116142366,8.31315590883605,1
3366,"center",30.9470016031992,39.721461244626,37.7152426051907,-8.31315590883605,0
3367,"center",32.0269510662183,42.4422453804873,37.1108989720233,-7.97275346587412,0
3367,"left",39.9997045320924,45.3825104259886,48.8905633776449,7.97275346587412,1
3368,"left",32.7578190446366,36.014263293473,39.1391638456844,-6.30066148820333,0
3368,"center",39.0584805328399,39.3764910381287,37.0801373827271,6.30066148820333,1
3369,"right",40.9180426562671,38.2746803562623,38.3367863402236,7.52639835700393,1
3369,"left",33.3916442992631,39.9381945934147,37.5764682970475,-7.52639835700393,0
3370,"right",36.663530372316,37.6512116345111,37.5799932703376,4.32834459701553,1
3370,"center",32.3351857753005,25.3011557459831,24.2080594541039,-4.32834459701553,0
3371,"center",32.1527280262671,41.0744111635722,41.3386862734333,-12.3237061779946,0
3371,"left",44.4764342042617,47.9892525402829,48.8261455076281,12.3237061779946,1
3372,"center",35.4913092416245,38.0982981761917,35.8861984475516,0.41195462225005,1
3372,"right",35.0793546193745,38.3980119065382,36.1004119471181,-0.41195462225005,0
3373,"right",36.0151120007504,38.5081901890226,43.685972655192,-1.56840606126934,0
3373,"left",37.5835180620197,49.1726057173219,48.554132853169,1.56840606126934,1
3374,"right",38.5954461072106,38.0694447690621,36.2195996486116,-0.987743691075593,0
3374,"center",39.5831897982862,38.1739621725865,38.1220419879537,0.987743691075593,1
3375,"right",34.7062122984789,38.1669541266747,37.9101089141332,-3.38474884280004,0
3375,"left",38.090961141279,49.6753022924531,48.7216354056727,3.38474884280004,1
3376,"center",39.9268340819981,35.5786590301432,39.8526468127966,1.50107128196396,1
3376,"right",38.4257628000341,39.0274085511919,38.859430794837,-1.50107128196396,0
3377,"left",35.4645553871524,39.3445093207993,37.9404021718074,-6.81314758840017,0
3377,"center",42.2777029755525,39.5548589341342,36.614138976438,6.81314758840017,1
3378,"center",37.2274622472469,35.7255797809921,35.599893045146,-5.27163047343493,0
3378,"right",42.4990927206818,37.4596335634124,39.3629703647457,5.27163047343493,1
3379,"left",43.9349800266791,46.0937048727646,45.7090580917429,7.27788336575031,1
3379,"right",36.6570966609288,36.0928059066646,36.1924754981883,-7.27788336575031,0
3380,"left",36.8227118742652,46.1483949492685,48.8818403962068,3.75552666489966,1
3380,"center",33.0671852093656,14.3712750910781,8.17902071867138,-3.75552666489966,0
3381,"left",40.5166970717255,38.4413567802403,36.9001254416071,-0.118872238090262,0
3381,"right",40.6355693098158,36.8521687574685,38.4847401932348,0.118872238090262,1
3382,"right",43.4349069173913,37.5808825262357,38.5272800084203,4.64122945675626,1
3382,"left",38.7936774606351,37.0392042293679,36.51904269238,-4.64122945675626,0
3383,"center",35.4369374213275,38.2743551768363,37.0128582033794,0.80411488073878,1
3383,"left",34.6328225405887,35.9139682457317,37.628229764523,-0.80411488073878,0
3384,"right",43.6712157411966,36.4285321568605,36.0274999856483,1.21749258250929,1
3384,"left",42.4537231586874,39.5642308250535,36.3025471323635,-1.21749258250929,0
3385,"left",38.5171893972438,49.585545983864,49.6668374771252,5.06980063626543,1
3385,"center",33.4473887609784,43.9151996765286,40.0768400151283,-5.06980063626543,0
3386,"left",38.3013250550721,37.6214561040979,39.9876417138148,-3.39478361187503,0
3386,"right",41.6961086669471,39.7270658914931,38.6991771077737,3.39478361187503,1
3387,"center",31.5979025512934,36.2086374196224,39.8421429516748,-10.6475963664707,0
3387,"right",42.2454989177641,39.9620992993005,38.0139713559765,10.6475963664707,1
3388,"center",43.2609775301535,32.9986865893006,39.1685863849707,-1.59470158629119,0
3388,"left",44.8556791164447,46.1380307388026,48.3826311165467,1.59470158629119,1
