"id","nearc2","nearc4","educ","age","fatheduc","motheduc","weight","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","black","smsa","south","smsa66","wage","enroll","KWW","IQ","married","libcrd14","exper","lwage","expersq","u_lwage","lwage_hat","u_educ"
2611,1,1,12,27,7,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,515,0,34,88,1,1,9,6.2441668510437,81,-0.0867557153105736,6.33092260360718,-1.37772023677826
2612,1,1,12,25,7,12,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1053,0,32,88,1,1,7,6.95939922332764,49,0.665336310863495,6.29406309127808,-2.17590665817261
2613,1,1,12,30,10,11,610438,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,475,0,26,NA,1,1,12,6.16331481933594,144,0.0781554877758026,6.08515930175781,0.726398766040802
2618,1,1,18,32,14,9,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1502,0,53,132,1,1,8,7.31455278396606,64,0.999835968017578,6.31471681594849,4.22402954101562
2619,1,1,15,33,12,14,411911,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,962,0,45,110,4,1,12,6.86901378631592,144,0.363890737295151,6.50512313842773,2.74911570549011
2620,1,1,15,30,14,18,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,230,0,32,90,4,1,9,5.43807888031006,81,-0.625151991844177,6.06323099136353,2.54176568984985
2621,1,1,18,29,14,18,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,750,0,28,96,1,1,5,6.62007284164429,25,0.648353755474091,5.97171926498413,3.93864774703979
2622,1,1,15,26,12,12,88672,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,225,0,29,83,1,0,5,5.41610097885132,25,-0.555618107318878,5.97171926498413,0.938647866249084
2626,1,1,13,26,12,NA,88672,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,331,0,32,86,1,1,7,5.80211782455444,49,-0.224253430962563,6.02637147903442,-0.256420880556107
2627,1,1,11,26,NA,NA,88672,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,397,0,28,NA,1,0,9,5.98393583297729,81,-0.0792950466275215,6.06323099136353,-1.45823442935944
2628,1,1,10,34,10,NA,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,45,94,1,1,18,6.62007284164429,324,0.33559787273407,6.28447484970093,0.15979939699173
2629,1,1,12,25,8,12,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,0,20,86,1,1,7,6.10924816131592,49,-0.192681446671486,6.30192947387695,-2.1467592716217
2633,1,1,13,25,9,7,353857,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,865,0,40,110,1,1,6,6.76273012161255,36,0.753594219684601,6.00913572311401,-0.628895878791809
2634,1,1,8,24,9,10,91137,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,535,0,31,NA,6,1,10,6.28226709365845,100,-0.0682797506451607,6.35054683685303,-4.95200872421265
2636,1,1,16,27,12,8,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,846,0,29,114,1,1,5,6.74052000045776,25,0.340970516204834,6.39954948425293,0.990512311458588
2637,1,1,16,26,12,8,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,759,0,39,130,6,1,4,6.63200187683105,16,0.266450673341751,6.36555099487305,0.585517346858978
2638,1,1,16,24,12,8,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,600,0,40,119,6,1,2,6.39693021774292,4,0.264992028474808,6.13193798065186,-0.171733856201172
2640,1,1,12,34,8,NA,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1030,0,26,94,1,1,16,6.9373140335083,256,0.609632313251495,6.32768154144287,1.39196455478668
2642,1,1,14,32,10,8,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,876,0,52,125,1,1,12,6.77536582946777,144,0.414648145437241,6.3607177734375,1.83606040477753
2645,1,1,12,32,NA,NA,370720,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,568,0,44,100,1,0,14,6.34212207794189,196,-0.0109738986939192,6.35309600830078,0.617384910583496
2646,1,1,16,25,14,14,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,533,0,27,108,6,1,3,6.27852201461792,9,0.103689268231392,6.17483282089233,0.236633479595184
2649,1,1,12,25,10,8,372835,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,481,0,38,NA,1,1,7,6.17586708068848,49,-0.126062527298927,6.30192947387695,-2.1467592716217
2652,1,1,12,28,NA,11,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,604,1,39,83,1,1,10,6.40357398986816,100,0.320718824863434,6.08285522460938,-0.0325229465961456
2657,1,1,12,27,12,12,426142,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,657,0,32,86,1,1,9,6.48768377304077,81,0.148894548416138,6.33878946304321,-1.34857273101807
2659,1,1,12,31,NA,12,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,625,0,36,101,1,0,13,6.43775177001953,169,0.0786208733916283,6.359130859375,0.227565780282021
2661,1,1,12,29,NA,10,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,280,0,16,70,1,1,11,5.63478899002075,121,-0.455375641584396,6.09016466140747,0.362354785203934
2665,1,1,10,28,8,7,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,500,0,27,75,1,0,12,6.21460819244385,144,-0.146109491586685,6.3607177734375,-2.16393947601318
2666,1,1,12,26,8,7,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,535,1,24,105,1,0,8,6.28226709365845,64,-0.040316391736269,6.32258367538452,-1.74682283401489
2667,1,1,10,26,NA,NA,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,818,0,28,85,1,0,10,6.70686197280884,100,0.356315135955811,6.35054683685303,-2.95200872421265
2668,1,1,10,34,NA,NA,365421,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,624,0,33,NA,1,0,18,6.43615102767944,324,0.151676043868065,6.28447484970093,0.15979939699173
2669,1,1,10,28,NA,9,378045,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,604,0,36,89,1,0,12,6.40357398986816,144,0.0428563132882118,6.3607177734375,-2.16393947601318
2670,1,1,12,31,12,12,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,505,0,25,80,1,1,13,6.22455787658691,169,-0.286845058202744,6.51140308380127,0.169768542051315
2671,1,1,12,30,12,12,556697,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,750,0,20,72,1,0,12,6.62007284164429,144,0.107083112001419,6.51298952102661,-0.221736788749695
2672,1,1,12,32,11,8,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,721,0,43,NA,1,1,14,6.58063888549805,196,0.0752708613872528,6.50536823272705,0.55958765745163
2673,1,1,18,32,12,12,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,674,0,56,115,1,1,8,6.51322984695435,64,0.0383743122220039,6.47485542297363,4.19537973403931
2674,1,1,16,33,17,12,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,913,0,48,115,1,1,11,6.81673622131348,121,0.458879888057709,6.35785627365112,3.44286894798279
2675,1,1,17,30,18,18,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,879,1,40,102,1,1,7,6.77878522872925,49,0.780926764011383,5.99785852432251,3.90845155715942
2677,1,1,12,26,8,13,88672,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,427,1,27,NA,1,1,8,6.05678415298462,64,0.0018923549214378,6.05489158630371,-0.827337026596069
2678,1,1,8,24,12,12,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,792,0,29,NA,1,1,10,6.67456197738647,100,0.591706812381744,6.08285522460938,-4.0325231552124
2679,1,1,14,29,10,10,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,327,1,44,99,4,1,9,5.78995990753174,81,-0.281137645244598,6.0710973739624,1.57091307640076
2682,1,1,10,30,NA,NA,158714,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,313,0,39,NA,5,0,14,5.74620294570923,196,-0.339201331138611,6.08540439605713,-0.463129252195358
2683,1,1,16,34,14,12,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,786,0,34,NA,1,1,12,6.66695690155029,144,0.421658873558044,6.24529790878296,4.69774913787842
2686,1,1,18,31,14,12,122473,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,337,0,40,107,1,1,7,5.8200831413269,49,-0.634118497371674,6.45420169830322,3.79544353485107
2687,1,1,10,30,NA,4,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,385,0,27,66,6,1,14,5.95324277877808,196,-0.132161512970924,6.08540439605713,-0.463129252195358
2689,1,1,16,27,8,8,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,529,0,47,108,5,1,5,6.27098798751831,25,0.291402220726013,5.97958564758301,1.96779537200928
2690,1,1,10,33,NA,NA,127041,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,429,0,37,NA,1,0,17,6.06145715713501,289,0.189543232321739,5.87191390991211,1.12881028652191
2691,1,1,12,27,7,7,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,984,0,36,94,2,0,9,6.89162588119507,81,0.569261431694031,6.32236433029175,-0.973770558834076
2692,1,1,12,34,3,8,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,817,0,27,93,6,0,16,6.70563888549805,256,0.377957135438919,6.32768154144287,1.39196455478668
2695,1,1,14,32,7,8,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,745,0,NA,NA,1,0,12,6.61338376998901,144,0.5203577876091,6.09302616119385,2.75554633140564
2697,1,1,10,24,4,0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,345,0,31,NA,6,1,8,5.84354400634766,64,-0.211347788572311,6.05489158630371,-2.82733702659607
2702,1,1,14,34,NA,12,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,554,1,43,NA,1,1,14,6.3171648979187,196,0.231760606169701,6.08540439605713,3.53687071800232
2707,1,1,13,24,6,12,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,263,0,28,85,6,1,5,5.57215404510498,25,-0.407431721687317,5.97958564758301,-1.03220462799072
2708,1,1,18,32,16,16,150139,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,745,0,40,99,1,0,8,6.61338376998901,64,0.558491945266724,6.05489158630371,5.17266321182251
2710,1,1,17,29,13,13,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,673,0,42,NA,6,1,6,6.5117449760437,36,0.538988471031189,5.97275638580322,3.50682902336121
2712,1,1,17,32,14,13,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,721,0,36,86,5,1,9,6.58063888549805,81,0.50954133272171,6.0710973739624,4.57091331481934
2713,1,1,13,30,NA,11,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,438,0,34,NA,1,1,11,6.08221912384033,121,-0.00794551987200975,6.09016466140747,1.36235475540161
2721,1,0,12,26,NA,12,88672,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,545,0,32,95,1,1,8,6.30078601837158,64,0.238842770457268,6.06194305419922,-0.754490494728088
2722,1,0,14,25,NA,12,86498,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,250,0,NA,114,6,1,5,5.52146100997925,25,-0.465176194906235,5.98663711547852,0.0406418889760971
2723,1,0,14,27,NA,11,88672,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,624,0,NA,74,4,1,7,6.43615102767944,49,0.394861668348312,6.04128932952881,0.845573127269745
2728,1,0,13,29,8,10,501027,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,400,0,36,NA,6,1,10,5.99146509170532,100,-0.366133213043213,6.35759830474854,0.120837680995464
2729,1,0,16,29,16,16,556697,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,577,0,46,128,1,1,7,6.35784196853638,49,0.0488609150052071,6.30898094177246,1.92608726024628
2730,1,0,16,25,18,18,353857,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,813,0,37,111,6,1,3,6.70073080062866,9,0.786538302898407,5.91419267654419,1.22896587848663
2731,1,0,12,34,12,11,519712,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,625,0,38,101,4,1,16,6.43775177001953,256,0.370710253715515,6.06704139709473,2.38429689407349
2732,1,0,14,26,12,11,362750,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,485,0,43,111,5,1,6,6.18414878845215,36,0.167961433529854,6.01618719100952,0.443950623273849
2733,1,0,16,28,10,12,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,841,0,42,92,6,1,6,6.73459100723267,36,0.450711965560913,6.28387880325317,1.52446472644806
2734,1,0,16,27,10,12,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,865,0,41,100,1,1,5,6.76273012161255,25,0.508401215076447,6.25432872772217,1.12115597724915
2735,1,0,16,26,14,12,426142,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,325,0,48,123,1,1,4,5.7838249206543,16,-0.436505675315857,6.22033071517944,0.716161072254181
2736,1,0,14,26,9,10,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,477,0,22,69,1,1,6,6.16751718521118,36,0.151329830288887,6.01618719100952,0.443950623273849
2737,1,0,16,25,9,10,86498,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,250,0,30,79,1,1,3,5.52146100997925,9,-0.392731487751007,5.91419267654419,1.22896587848663
2739,1,0,12,24,10,9,91137,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,500,0,30,NA,6,1,6,6.21460819244385,36,-0.0692708492279053,6.28387880325317,-2.47553515434265
2740,0,0,13,25,8,10,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,515,1,31,106,6,1,6,6.2441668510437,36,-0.0326607376337051,6.27682781219482,-1.54838168621063
2741,0,0,18,28,NA,5,383527,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,256,0,27,106,6,1,4,5.54517698287964,16,-0.668102204799652,6.21327924728394,2.64331459999084
2742,0,0,13,24,NA,5,372835,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,718,0,40,115,6,1,5,6.57646894454956,25,0.329191505908966,6.24727725982666,-1.95169043540955
2743,0,0,18,30,17,13,501027,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,796,0,42,NA,1,1,6,6.67959880828857,36,0.28687858581543,6.39272022247314,3.52954602241516
2744,0,0,12,25,10,12,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,31,108,1,0,7,6.62007284164429,49,0.318143248558044,6.30192947387695,-2.1467592716217
2745,0,0,12,24,10,11,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,419,0,26,NA,4,0,6,6.03787088394165,36,0.0287349820137024,6.00913572311401,-1.62889587879181
2747,0,0,12,26,NA,NA,88672,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,431,0,22,69,1,0,8,6.06610822677612,64,0.0112164290621877,6.05489158630371,-0.827337026596069
2748,0,0,12,25,NA,NA,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,425,0,27,86,1,0,7,6.05208921432495,49,-0.13442075252533,6.18651008605957,-1.28507053852081
2749,0,0,12,31,10,11,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,220,0,29,76,6,1,13,5.39362812042236,169,-0.69781106710434,6.09143924713135,1.14705169200897
2750,0,0,13,29,9,9,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,685,1,40,115,1,1,10,6.5294189453125,100,0.44656378030777,6.08285522460938,0.967477083206177
2751,0,0,15,34,14,12,365421,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,500,0,44,104,1,0,13,6.21460819244385,169,-0.144522696733475,6.359130859375,3.22756576538086
2754,0,0,16,26,10,12,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,551,0,37,115,6,0,4,6.31173515319824,16,0.0984559953212738,6.21327924728394,0.643314599990845
2755,0,0,11,25,12,12,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,700,0,26,93,1,0,8,6.55108022689819,64,0.228496745228767,6.32258367538452,-2.74682283401489
2757,0,1,12,32,8,8,411911,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,707,0,39,91,1,1,14,6.56103086471558,196,0.200883433222771,6.36014747619629,0.690231382846832
2761,1,1,17,28,18,14,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,523,0,38,125,1,1,5,6.25958204269409,25,0.0201712679117918,6.23941087722778,2.01916193962097
2762,1,1,12,24,0,3,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,26,NA,1,0,6,6.07073783874512,36,-0.198223084211349,6.26896095275879,-2.57752919197083
2763,1,1,14,25,5,4,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,462,1,22,89,1,1,5,6.13556480407715,25,-0.103845968842506,6.23941087722778,-0.980838000774384
2764,1,1,12,24,5,4,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,397,0,16,NA,1,1,6,5.98393583297729,36,-0.285025089979172,6.26896095275879,-2.57752919197083
2765,1,1,15,26,9,5,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,1,26,92,1,1,5,5.99146509170532,25,-0.247945681214333,6.23941087722778,0.019161993637681
2768,1,1,18,28,14,8,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,872,0,28,127,4,1,4,6.77079010009766,16,0.413105547428131,6.35768461227417,2.55636978149414
2769,1,1,12,26,7,10,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,378,0,38,80,1,1,8,5.93489408493042,64,-0.379822731018066,6.31471681594849,-1.77597045898438
2770,1,1,12,27,5,8,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,364,0,24,NA,1,1,9,5.89715385437012,81,-0.433768719434738,6.33092260360718,-1.37772023677826
2772,1,1,15,31,12,10,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,962,0,44,NA,1,1,10,6.86901378631592,100,0.526333630084991,6.34267997741699,2.01884365081787
2776,1,1,15,30,12,15,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,801,0,36,112,4,1,9,6.68586111068726,81,0.354938536882401,6.33092260360718,1.62227976322174
2780,1,1,5,32,0,4,730842,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,0,12,NA,1,0,21,5.99146509170532,441,-0.186972066760063,6.17843723297119,-3.73024249076843
2783,1,1,13,29,NA,12,134296,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,540,0,29,NA,4,0,10,6.29156923294067,100,0.208714067935944,6.08285522460938,0.967477083206177
2785,1,1,10,30,9,9,556697,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,0,35,90,1,0,14,6.10924816131592,196,-0.243847817182541,6.35309600830078,-1.3826150894165
2787,1,1,15,27,NA,16,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,438,0,34,NA,4,1,6,6.08221912384033,36,0.073083221912384,6.00913572311401,1.37110412120819
2790,1,1,12,26,4,9,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,360,0,23,84,5,0,8,5.88610410690308,64,-0.168787688016891,6.05489158630371,-0.827337026596069
2791,0,1,12,27,12,12,383527,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,529,0,30,NA,1,0,9,6.27098798751831,81,-0.0748526975512505,6.34584045410156,-1.27572619915009
2792,0,1,12,26,NA,NA,88672,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,721,0,43,120,1,0,8,6.58063888549805,64,0.518695652484894,6.06194305419922,-0.754490494728088
2793,0,1,2,31,NA,10,556697,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,345,0,31,NA,5,0,23,5.84354400634766,529,-0.262123167514801,6.10566711425781,-5.87727546691895
2794,0,1,11,27,NA,NA,426142,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1052,0,41,NA,1,1,10,6.95844793319702,100,0.448577582836151,6.5098705291748,-1.93695950508118
2796,0,1,16,28,16,NA,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,726,0,44,106,6,0,6,6.58755016326904,36,0.30367112159729,6.28387880325317,1.52446472644806
2798,0,1,12,33,NA,NA,519712,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,543,0,24,76,5,0,15,6.29710912704468,225,0.0628643855452538,6.23424482345581,1.94005298614502
2799,0,1,16,33,8,6,370720,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1202,0,48,115,1,0,11,7.09174203872681,121,0.574562191963196,6.5171799659729,3.45791816711426
2803,0,1,16,24,NA,12,414261,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,400,0,33,NA,1,0,2,5.99146509170532,4,-0.147524565458298,6.13898944854736,-0.0988873690366745
2805,0,1,9,32,NA,NA,127041,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,375,0,32,89,1,0,17,5.92692613601685,289,-0.120736055076122,6.04766225814819,-0.230942577123642
2806,1,1,11,30,NA,NA,158714,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,281,0,29,NA,1,0,13,5.63835477828979,169,-0.44521775841713,6.08357238769531,0.117904081940651
2809,1,1,12,24,NA,10,86498,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,127,0,24,NA,5,0,6,4.84418678283691,36,-1.15708243846893,6.00126934051514,-1.658043384552
2810,1,1,12,32,NA,7,127041,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1393,0,39,102,6,1,14,7.23921489715576,196,1.00940525531769,6.22980976104736,1.4499260187149
2813,1,1,12,30,10,9,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,649,0,47,104,1,1,12,6.47543287277222,144,0.291278660297394,6.18415403366089,0.239512294530869
2815,1,1,16,31,11,8,556697,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,420,0,37,NA,5,0,9,6.04025506973267,81,-0.290667504072189,6.33092260360718,2.62227964401245
2816,1,1,16,27,11,8,426142,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,455,0,40,122,1,0,5,6.12029695510864,25,-0.119113817811012,6.23941087722778,1.01916193962097
2818,1,1,12,25,9,6,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,661,0,23,107,1,0,7,6.4937539100647,49,0.467382669448853,6.02637147903442,-1.25642085075378
2819,0,1,12,24,12,8,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,380,0,30,NA,1,0,6,5.9401707649231,36,-0.167960003018379,6.10813093185425,-2.11578226089478
2820,0,1,10,34,NA,NA,577458,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,315,0,26,NA,4,0,18,5.75257301330566,324,-0.264210283756256,6.01678323745728,1.0792852640152
2821,0,1,14,24,NA,NA,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,452,0,41,NA,1,1,4,6.11368179321289,16,-0.0995973646640778,6.21327924728394,-1.35668540000916
2822,0,1,12,28,12,12,426142,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,625,0,42,100,1,1,10,6.43775177001953,100,0.0872049257159233,6.35054683685303,-0.952008783817291
2823,0,1,14,24,8,NA,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,601,1,30,NA,6,1,4,6.39859485626221,16,0.185315698385239,6.21327924728394,-1.35668540000916
2825,0,1,13,27,7,12,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,499,0,32,100,1,1,8,6.21260595321655,64,-0.109977528452873,6.32258367538452,-0.746822834014893
2827,0,0,8,31,8,10,548740,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,693,0,24,NA,1,0,17,6.54102993011475,289,0.232727497816086,6.30830240249634,-2.22327494621277
2828,0,1,18,32,15,15,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,535,0,40,129,1,1,8,6.28226709365845,64,0.16475984454155,6.11750745773315,4.8215012550354
2831,0,1,7,26,1,8,375674,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,465,0,24,NA,1,0,13,6.14203691482544,169,-0.33298659324646,6.47502374649048,-4.69450664520264
2832,0,1,12,24,NA,9,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,400,0,32,NA,1,1,6,5.99146509170532,36,-0.0802862569689751,6.0717511177063,-1.98005735874176
2833,0,1,18,27,17,16,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,368,0,40,129,1,1,3,5.90808296203613,9,-0.0616735443472862,5.96975660324097,2.8049578666687
2835,0,1,8,25,4,5,365200,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,700,0,22,NA,1,1,11,6.55108022689819,121,0.398300141096115,6.15278005599976,-3.98880672454834
2839,0,1,16,31,16,12,981534,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,962,0,39,112,1,0,9,6.86901378631592,81,0.414331942796707,6.45468187332153,2.72935485839844
2840,0,1,6,24,NA,8,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,365,0,13,NA,1,1,12,5.89989805221558,144,-0.255743384361267,6.15564155578613,-5.59561538696289
2841,0,1,9,33,7,3,363128,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,475,0,35,NA,6,0,18,6.16331481933594,324,0.0839160829782486,6.07939863204956,-0.271876275539398
2843,0,1,12,24,7,3,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,200,0,15,NA,1,0,6,5.29831695556641,36,-0.773434400558472,6.0717511177063,-1.98005735874176
2844,0,1,9,24,NA,NA,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,600,0,23,NA,1,1,9,6.39693021774292,81,0.209940046072006,6.18699026107788,-3.35115909576416
2846,0,1,12,27,8,NA,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,505,0,17,76,6,1,9,6.22455787658691,81,0.0375677049160004,6.18699026107788,-0.351159185171127
2852,0,1,16,31,12,12,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,577,0,36,82,1,1,9,6.35784196853638,81,0.323123842477798,6.03471803665161,3.70663809776306
2853,0,1,12,24,6,12,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,457,0,20,NA,6,1,6,6.12468290328979,36,0.320623248815536,5.80405950546265,-1.06057155132294
